classe,intensite_moyenne,ecart_type,est_outlier
Normal,0.46250334,0.23098807,Non
Normal,0.4179113,0.30717638,Non
Normal,0.40767345,0.24099806,Non
Normal,0.54692096,0.25764582,Non
Normal,0.7346875,0.1891874,Non
Normal,0.49404615,0.28863767,Non
Normal,0.45912084,0.26081914,Non
Normal,0.52358717,0.23350823,Non
Normal,0.43587342,0.21292382,Non
Normal,0.5282707,0.21519575,Non
Normal,0.55696374,0.288592,Non
Normal,0.5646779,0.2726221,Non
Normal,0.58102155,0.19902258,Non
Normal,0.52299637,0.27059487,Non
Normal,0.59323007,0.20281614,Non
Normal,0.64433736,0.23920712,Non
Normal,0.5247437,0.24749868,Non
Normal,0.41021457,0.24190563,Non
Normal,0.5007,0.2470532,Non
Normal,0.47150692,0.3021533,Non
Normal,0.62960565,0.22323626,Non
Normal,0.62573457,0.15494862,Non
Normal,0.69168174,0.1867414,Non
Normal,0.40946716,0.15135564,Non
Normal,0.4109939,0.2775066,Non
Normal,0.6405328,0.2489619,Non
Normal,0.65713495,0.21231523,Non
Normal,0.537001,0.2636307,Non
Normal,0.61477876,0.20198064,Non
Normal,0.23883122,0.27976626,Oui
Normal,0.5219958,0.27002996,Non
Normal,0.44104758,0.25028205,Non
Normal,0.5847491,0.21937412,Non
Normal,0.7109143,0.2688586,Non
Normal,0.62459946,0.24070095,Non
Normal,0.42380983,0.25740108,Non
Normal,0.44520655,0.2631158,Non
Normal,0.44841623,0.26555815,Non
Normal,0.47330537,0.2639698,Non
Normal,0.6425073,0.21584076,Non
Normal,0.43655342,0.25959045,Non
Normal,0.5331477,0.25687498,Non
Normal,0.65406823,0.22300833,Non
Normal,0.44260508,0.26156494,Non
Normal,0.50548637,0.237603,Non
Normal,0.48246568,0.24122441,Non
Normal,0.48049676,0.24666423,Non
Normal,0.51613796,0.25910318,Non
Normal,0.44135377,0.27278852,Non
Normal,0.43951887,0.27368954,Non
Normal,0.64303374,0.1979947,Non
Normal,0.45764902,0.20758207,Non
Normal,0.48096088,0.2550813,Non
Normal,0.47352266,0.16125716,Non
Normal,0.4943973,0.24966714,Non
Normal,0.41555962,0.267333,Non
Normal,0.39051646,0.26447988,Non
Normal,0.58076453,0.26069874,Non
Normal,0.7075372,0.18958744,Non
Normal,0.6216473,0.28344148,Non
Normal,0.6915728,0.20828584,Non
Normal,0.678624,0.24442871,Non
Normal,0.5273317,0.2696038,Non
Normal,0.5794854,0.22453435,Non
Normal,0.38190135,0.2711334,Non
Normal,0.6755525,0.21265219,Non
Normal,0.42034703,0.2631473,Non
Normal,0.45874864,0.195978,Non
Normal,0.3890845,0.27836144,Non
Normal,0.43108028,0.25801855,Non
Normal,0.46301213,0.2637847,Non
Normal,0.41168743,0.2572873,Non
Normal,0.5803772,0.22744577,Non
Normal,0.39466125,0.31219795,Non
Normal,0.6167749,0.2478886,Non
Normal,0.47085628,0.26254094,Non
Normal,0.54824966,0.26676658,Non
Normal,0.5167592,0.26615244,Non
Normal,0.49678877,0.26969117,Non
Normal,0.6229266,0.15758501,Non
Normal,0.61629623,0.24566679,Non
Normal,0.40925258,0.26361674,Non
Normal,0.43345118,0.2544059,Non
Normal,0.53853846,0.26281273,Non
Normal,0.46016815,0.31488907,Non
Normal,0.51802164,0.23320004,Non
Normal,0.6749153,0.21627535,Non
Normal,0.43031198,0.29181594,Non
Normal,0.47864947,0.26051858,Non
Normal,0.47086722,0.2861939,Non
Normal,0.57194155,0.2566291,Non
Normal,0.43637332,0.27998248,Non
Normal,0.5788595,0.21978894,Non
Normal,0.4192021,0.13654916,Oui
Normal,0.63747704,0.22418237,Non
Normal,0.5054878,0.2529501,Non
Normal,0.5884805,0.28354627,Non
Normal,0.5145271,0.23889937,Non
Normal,0.438087,0.27435133,Non
Normal,0.5820972,0.25199616,Non
Normal,0.4725721,0.2846518,Non
Normal,0.47686428,0.22545296,Non
Normal,0.6102772,0.19611202,Non
Normal,0.44673696,0.2812603,Non
Normal,0.38515833,0.24515006,Non
Normal,0.48797283,0.25230837,Non
Normal,0.5940309,0.2447313,Non
Normal,0.66451174,0.22744915,Non
Normal,0.451821,0.17111982,Non
Normal,0.37671632,0.2850896,Non
Normal,0.54364157,0.2594647,Non
Normal,0.43154937,0.2511367,Non
Normal,0.494479,0.25204018,Non
Normal,0.6810279,0.2295357,Non
Normal,0.599462,0.21166816,Non
Normal,0.64304036,0.23463021,Non
Normal,0.5571373,0.25818685,Non
Normal,0.5082344,0.280042,Non
Normal,0.43033713,0.28194788,Non
Normal,0.40987605,0.24638514,Non
Normal,0.41137317,0.25659204,Non
Normal,0.6390937,0.22650537,Non
Normal,0.50387543,0.23228762,Non
Normal,0.502956,0.2811637,Non
Normal,0.4501343,0.25237197,Non
Normal,0.4494467,0.2714125,Non
Normal,0.63268876,0.20491734,Non
Normal,0.4393304,0.22001226,Non
Normal,0.44441757,0.19815272,Non
Normal,0.3997971,0.27153435,Non
Normal,0.60671157,0.26082897,Non
Normal,0.43674192,0.25890276,Non
Normal,0.45761532,0.24707519,Non
Normal,0.5040164,0.25610042,Non
Normal,0.4804084,0.2578569,Non
Normal,0.51511055,0.2582339,Non
Normal,0.530397,0.27662727,Non
Normal,0.39483967,0.16801134,Non
Normal,0.50618535,0.29768005,Non
Normal,0.5178364,0.24013077,Non
Normal,0.63520217,0.26495457,Non
Normal,0.6387987,0.21791549,Non
Normal,0.6217032,0.23326662,Non
Normal,0.46446064,0.23529233,Non
Normal,0.64019454,0.19641145,Non
Normal,0.5427243,0.2425786,Non
Normal,0.4168806,0.2671864,Non
Normal,0.52115005,0.2782098,Non
Normal,0.6894721,0.20005874,Non
Normal,0.4706655,0.27903667,Non
Normal,0.62862086,0.26077724,Non
Normal,0.476654,0.25282353,Non
Normal,0.6466562,0.20824623,Non
Normal,0.54276246,0.22934526,Non
Normal,0.4681071,0.2452125,Non
Normal,0.5024491,0.28754827,Non
Normal,0.3550592,0.27211916,Non
Normal,0.5049611,0.2629944,Non
Normal,0.6271615,0.24924909,Non
Normal,0.5755589,0.24313904,Non
Normal,0.41724285,0.26508132,Non
Normal,0.6605671,0.18710907,Non
Normal,0.45315263,0.26696485,Non
Normal,0.40058583,0.15983827,Non
Normal,0.52547854,0.27706218,Non
Normal,0.48569402,0.25017318,Non
Normal,0.5064274,0.29805103,Non
Normal,0.43525425,0.24865212,Non
Normal,0.559244,0.27566713,Non
Normal,0.6689312,0.2083096,Non
Normal,0.50489795,0.23544757,Non
Normal,0.43313685,0.22548684,Non
Normal,0.49570054,0.25101793,Non
Normal,0.40943322,0.23887122,Non
Normal,0.69242936,0.17121086,Non
Normal,0.53278697,0.21244375,Non
Normal,0.41714194,0.24185045,Non
Normal,0.66474664,0.19352102,Non
Normal,0.41100976,0.15313677,Non
Normal,0.5194786,0.27383888,Non
Normal,0.42884195,0.20627013,Non
Normal,0.40315744,0.2499775,Non
Normal,0.5223394,0.23068854,Non
Normal,0.48795876,0.21728964,Non
Normal,0.43505403,0.19215131,Non
Normal,0.5345092,0.25670713,Non
Normal,0.48008078,0.20399344,Non
Normal,0.4449097,0.23399782,Non
Normal,0.5953144,0.24131742,Non
Normal,0.6486358,0.18071547,Non
Normal,0.6498299,0.25134146,Non
Normal,0.41145182,0.27377427,Non
Normal,0.5882008,0.20706604,Non
Normal,0.4041569,0.24178681,Non
Normal,0.6873254,0.2221091,Non
Normal,0.52857363,0.15430653,Non
Normal,0.636603,0.21017584,Non
Normal,0.51711154,0.25477576,Non
Normal,0.47532928,0.21432705,Non
Normal,0.6415357,0.24206078,Non
Normal,0.38879207,0.1731049,Non
Normal,0.622768,0.27514476,Non
Normal,0.4706439,0.26691356,Non
Normal,0.64750916,0.2223747,Non
Normal,0.6865722,0.20850556,Non
Normal,0.46345612,0.24440433,Non
Normal,0.42504686,0.2081989,Non
Normal,0.47710204,0.22440134,Non
Normal,0.5404562,0.24251045,Non
Normal,0.3855898,0.26427078,Non
Normal,0.405167,0.23492731,Non
Normal,0.47686172,0.23528062,Non
Normal,0.41315413,0.28228047,Non
Normal,0.39286566,0.2634579,Non
Normal,0.68735427,0.22505347,Non
Normal,0.44802994,0.21262771,Non
Normal,0.54162294,0.24691027,Non
Normal,0.4354604,0.26674208,Non
Normal,0.6812551,0.2802198,Non
Normal,0.504668,0.24978288,Non
Normal,0.6768718,0.19315442,Non
Normal,0.47793046,0.2587674,Non
Normal,0.40720934,0.26444587,Non
Normal,0.6173967,0.28724363,Non
Normal,0.43452775,0.22178152,Non
Normal,0.45111546,0.18243037,Non
Normal,0.38975778,0.25988021,Non
Normal,0.6099176,0.20958765,Non
Normal,0.44124117,0.27828515,Non
Normal,0.65339124,0.22051327,Non
Normal,0.49484187,0.2576538,Non
Normal,0.46444523,0.29827353,Non
Normal,0.6170615,0.29085454,Non
Normal,0.49948817,0.26427844,Non
Normal,0.34400856,0.25225225,Non
Normal,0.5035048,0.26538727,Non
Normal,0.43441585,0.122522175,Oui
Normal,0.57148236,0.23034672,Non
Normal,0.4427874,0.20640396,Non
Normal,0.6162722,0.20145494,Non
Normal,0.3930527,0.2116048,Non
Normal,0.42696723,0.16460826,Non
Normal,0.48191488,0.22972097,Non
Normal,0.3989526,0.26441267,Non
Normal,0.45436668,0.24340712,Non
Normal,0.58715504,0.24779043,Non
Normal,0.44966063,0.24146484,Non
Normal,0.68521816,0.20659475,Non
Normal,0.6294691,0.2564156,Non
Normal,0.47263086,0.22671312,Non
Normal,0.48871866,0.26275003,Non
Normal,0.6322686,0.17635094,Non
Normal,0.5148143,0.26313367,Non
Normal,0.5178993,0.27471387,Non
Normal,0.51893556,0.2532636,Non
Normal,0.46791142,0.2603628,Non
Normal,0.4951901,0.2765572,Non
Normal,0.50941074,0.2608721,Non
Normal,0.56685627,0.24278449,Non
Normal,0.43965864,0.29110646,Non
Normal,0.46566033,0.25629684,Non
Normal,0.46805763,0.2770869,Non
Normal,0.46615314,0.26612192,Non
Normal,0.43853837,0.29196066,Non
Normal,0.5784119,0.2887074,Non
Normal,0.71460104,0.18831386,Non
Normal,0.46967492,0.25047415,Non
Normal,0.51562977,0.25657874,Non
Normal,0.48307148,0.21373798,Non
Normal,0.5130669,0.20734006,Non
Normal,0.47159636,0.24343316,Non
Normal,0.51886356,0.26409954,Non
Normal,0.44627,0.16178551,Non
Normal,0.5298061,0.22564174,Non
Normal,0.43887582,0.28234735,Non
Normal,0.40817767,0.15378034,Non
Normal,0.46154886,0.25726718,Non
Normal,0.49582762,0.26593384,Non
Normal,0.41910622,0.27850312,Non
Normal,0.4838463,0.25903943,Non
Normal,0.50872934,0.27339736,Non
Normal,0.68707126,0.19814612,Non
Normal,0.46400496,0.25386453,Non
Normal,0.47592422,0.19985007,Non
Normal,0.544925,0.25239643,Non
Normal,0.6716388,0.20590326,Non
Normal,0.53723645,0.25416467,Non
Normal,0.5538614,0.2240177,Non
Normal,0.52275956,0.26604873,Non
Normal,0.5077848,0.26128498,Non
Normal,0.6341243,0.24182926,Non
Normal,0.67121756,0.19777596,Non
Normal,0.40808845,0.25001404,Non
Normal,0.41372532,0.14659657,Non
Normal,0.4692828,0.24795151,Non
Normal,0.45714775,0.23270111,Non
Normal,0.41742244,0.23788245,Non
Normal,0.54040575,0.3061625,Non
Normal,0.429027,0.25898603,Non
Normal,0.46312183,0.26030764,Non
Normal,0.51926035,0.24310604,Non
Normal,0.48052302,0.2853038,Non
Normal,0.45542476,0.32403523,Non
Normal,0.45463967,0.27188683,Non
Normal,0.51585156,0.29411978,Non
Normal,0.41522196,0.24524808,Non
Normal,0.523586,0.2711337,Non
Normal,0.4826834,0.2654768,Non
Normal,0.4706745,0.23446,Non
Normal,0.66812277,0.23494469,Non
Normal,0.45823812,0.20965911,Non
Normal,0.6153213,0.19191314,Non
Normal,0.5643761,0.2181664,Non
Normal,0.48643148,0.26061046,Non
Normal,0.41441178,0.15504757,Non
Normal,0.37747622,0.22120053,Non
Normal,0.42855588,0.28404325,Non
Normal,0.3948076,0.24673486,Non
Normal,0.53903896,0.27361643,Non
Normal,0.52448833,0.27698523,Non
Normal,0.6101385,0.25774413,Non
Normal,0.4507243,0.25528157,Non
Normal,0.55543613,0.23694201,Non
Normal,0.4611716,0.2705204,Non
Normal,0.45859134,0.27430278,Non
Normal,0.62845945,0.2383585,Non
Normal,0.58565587,0.2740885,Non
Normal,0.51000136,0.18887989,Non
Normal,0.4710624,0.2911773,Non
Normal,0.6601972,0.21099055,Non
Normal,0.3625674,0.23666932,Non
Normal,0.5741219,0.22519892,Non
Normal,0.45501038,0.18363544,Non
Normal,0.50454175,0.24958794,Non
Normal,0.49993625,0.17506738,Non
Normal,0.37827095,0.26916087,Non
Normal,0.48898616,0.29276317,Non
Normal,0.571806,0.23470713,Non
Normal,0.64482594,0.25082654,Non
Normal,0.40884155,0.25565892,Non
Normal,0.4429087,0.27133843,Non
Normal,0.4447432,0.21329407,Non
Normal,0.5642007,0.24526608,Non
Normal,0.514326,0.28612047,Non
Normal,0.6497523,0.19230156,Non
Normal,0.46938443,0.28280547,Non
Normal,0.5236703,0.2516682,Non
Normal,0.6086526,0.19676885,Non
Normal,0.4413201,0.26034516,Non
Normal,0.49651143,0.2520769,Non
Normal,0.45248738,0.25001538,Non
Normal,0.550891,0.25043982,Non
Normal,0.47980106,0.23983145,Non
Normal,0.4674543,0.27333,Non
Normal,0.46035534,0.2217153,Non
Normal,0.66612774,0.21686369,Non
Normal,0.4369088,0.21878795,Non
Normal,0.472553,0.18260473,Non
Normal,0.4425689,0.2388991,Non
Normal,0.5143287,0.24211998,Non
Normal,0.55894846,0.26423335,Non
Normal,0.6359366,0.23483953,Non
Normal,0.43427405,0.23808087,Non
Normal,0.579046,0.24482004,Non
Normal,0.37159902,0.27308276,Non
Normal,0.57666284,0.23301315,Non
Normal,0.42272055,0.1269032,Oui
Normal,0.4467422,0.24937223,Non
Normal,0.47230905,0.24850734,Non
Normal,0.52269936,0.26698256,Non
Normal,0.50776803,0.2620309,Non
Normal,0.4785911,0.27840135,Non
Normal,0.57850254,0.22902158,Non
Normal,0.5916082,0.21249734,Non
Normal,0.7443151,0.12789214,Oui
Normal,0.3985658,0.24052364,Non
Normal,0.50002474,0.17503446,Non
Normal,0.5324582,0.2881806,Non
Normal,0.41819727,0.2754705,Non
Normal,0.5919856,0.21464506,Non
Normal,0.44257292,0.27314678,Non
Normal,0.48999643,0.29471013,Non
Normal,0.47463146,0.25223696,Non
Normal,0.54931605,0.2390364,Non
Normal,0.57098997,0.27197203,Non
Normal,0.4310296,0.2595725,Non
Normal,0.5352986,0.24047586,Non
Normal,0.6317139,0.20152147,Non
Normal,0.6680798,0.21890368,Non
Normal,0.3992286,0.22033466,Non
Normal,0.50013477,0.2942848,Non
Normal,0.5557186,0.2841005,Non
Normal,0.63038296,0.20773472,Non
Normal,0.5142562,0.27830097,Non
Normal,0.41123387,0.15616402,Non
Normal,0.48966175,0.17102781,Non
Normal,0.35618123,0.22372968,Non
Normal,0.4096997,0.27108225,Non
Normal,0.4279206,0.25143918,Non
Normal,0.2755248,0.20752999,Non
Normal,0.4921993,0.24824277,Non
Normal,0.45338205,0.2702973,Non
Normal,0.45003045,0.17240947,Non
Normal,0.5578253,0.27557614,Non
Normal,0.6301804,0.19267091,Non
Normal,0.54379886,0.270188,Non
Normal,0.45750514,0.26626274,Non
Normal,0.52494246,0.24125607,Non
Normal,0.47107407,0.28796336,Non
Normal,0.4480784,0.267481,Non
Normal,0.49413627,0.26228377,Non
Normal,0.53012156,0.27115446,Non
Normal,0.48689654,0.2583456,Non
Normal,0.43663278,0.22431694,Non
Normal,0.60547274,0.22447029,Non
Normal,0.39589313,0.1712516,Non
Normal,0.47822565,0.17426835,Non
Normal,0.3672576,0.2563116,Non
Normal,0.48241526,0.27229428,Non
Normal,0.6323204,0.19105946,Non
Normal,0.43462387,0.26372525,Non
Normal,0.40086117,0.24111487,Non
Normal,0.5109913,0.27222866,Non
Normal,0.4108893,0.15072314,Non
Normal,0.39156672,0.24090087,Non
Normal,0.49311307,0.20412862,Non
Normal,0.62902576,0.24894117,Non
Normal,0.5725012,0.2424717,Non
Normal,0.5777766,0.22329703,Non
Normal,0.46441594,0.23942213,Non
Normal,0.45984104,0.1489339,Non
Normal,0.57835203,0.27362683,Non
Normal,0.41032547,0.28629196,Non
Normal,0.4849085,0.30784538,Non
Normal,0.48858917,0.19905913,Non
Normal,0.58001894,0.23891664,Non
Normal,0.5768209,0.2601276,Non
Normal,0.45896417,0.25372812,Non
Normal,0.5830977,0.2534962,Non
Normal,0.5048197,0.2279344,Non
Normal,0.4458308,0.24023162,Non
Normal,0.509153,0.287735,Non
Normal,0.5595001,0.27459627,Non
Normal,0.64422727,0.20749445,Non
Normal,0.49860412,0.16707583,Non
Normal,0.6763478,0.23050798,Non
Normal,0.39357126,0.16490048,Non
Normal,0.48473215,0.29776832,Non
Normal,0.5234321,0.22059886,Non
Normal,0.44908917,0.27606255,Non
Normal,0.55263877,0.26483217,Non
Normal,0.50168115,0.22912183,Non
Normal,0.5043156,0.25236318,Non
Normal,0.58003706,0.22756183,Non
Normal,0.47138184,0.28422683,Non
Normal,0.47324064,0.2930194,Non
Normal,0.39499113,0.25943446,Non
Normal,0.6235048,0.2906277,Non
Normal,0.42900735,0.23307326,Non
Normal,0.5585438,0.24020284,Non
Normal,0.66971725,0.21199426,Non
Normal,0.48606908,0.2568339,Non
Normal,0.40815797,0.24403262,Non
Normal,0.51795727,0.29029372,Non
Normal,0.46363288,0.26251528,Non
Normal,0.52891815,0.2709601,Non
Normal,0.4863578,0.286824,Non
Normal,0.49862024,0.24828652,Non
Normal,0.41374013,0.14673957,Non
Normal,0.47557276,0.29753092,Non
Normal,0.47261003,0.25228626,Non
Normal,0.49219826,0.18920885,Non
Normal,0.557872,0.2686183,Non
Normal,0.50402236,0.2799127,Non
Normal,0.6430361,0.2459992,Non
Normal,0.6560093,0.26627582,Non
Normal,0.52531916,0.22572161,Non
Normal,0.42472133,0.24709038,Non
Normal,0.57145256,0.20657445,Non
Normal,0.5510198,0.24679454,Non
Normal,0.43708438,0.22054285,Non
Normal,0.6068983,0.2670468,Non
Normal,0.5012725,0.28387344,Non
Normal,0.47623715,0.28465515,Non
Normal,0.5192055,0.24883175,Non
Normal,0.45571113,0.26129302,Non
Normal,0.64587027,0.20845643,Non
Normal,0.52969635,0.28716913,Non
Normal,0.45554566,0.26901463,Non
Normal,0.44891185,0.2588565,Non
Normal,0.46169868,0.26024,Non
Normal,0.4177948,0.26518676,Non
Normal,0.44139227,0.25919893,Non
Normal,0.54356295,0.28437325,Non
Normal,0.5754921,0.16434099,Non
Normal,0.65104043,0.21126574,Non
Normal,0.51388925,0.30660066,Non
Normal,0.49328256,0.2783351,Non
Normal,0.6196191,0.16346171,Non
Normal,0.47263846,0.2637641,Non
Normal,0.5885086,0.25339198,Non
Normal,0.46363664,0.26799378,Non
Normal,0.5714465,0.21130854,Non
Normal,0.5396107,0.23134537,Non
Normal,0.495406,0.25478348,Non
Normal,0.47525728,0.26857615,Non
Normal,0.6268332,0.21303877,Non
Normal,0.47028905,0.2673787,Non
Normal,0.47730333,0.22663476,Non
Normal,0.5130889,0.28599647,Non
Normal,0.44512323,0.2615689,Non
Normal,0.6123376,0.18556178,Non
Normal,0.462869,0.23055968,Non
Normal,0.46709174,0.23144235,Non
Normal,0.5211,0.26072404,Non
Normal,0.38975677,0.24076916,Non
Normal,0.6229799,0.1886758,Non
Normal,0.43672916,0.28614402,Non
Normal,0.43166777,0.26735473,Non
Normal,0.6472135,0.22557805,Non
Normal,0.6761994,0.17594811,Non
Normal,0.43810925,0.28428718,Non
Normal,0.4991309,0.26871562,Non
Normal,0.70138466,0.20843406,Non
Normal,0.49734396,0.21150018,Non
Normal,0.6617015,0.19739768,Non
Normal,0.42741317,0.25813454,Non
Normal,0.5289637,0.23929699,Non
Normal,0.39087942,0.25851324,Non
Normal,0.5467772,0.23856401,Non
Normal,0.5689505,0.22361055,Non
Normal,0.5655276,0.2826324,Non
Normal,0.39720586,0.24454634,Non
Normal,0.4333471,0.29781353,Non
Normal,0.42620137,0.26718614,Non
Normal,0.48860446,0.18807405,Non
Normal,0.5063561,0.28902367,Non
Normal,0.40855393,0.24896537,Non
Normal,0.48538956,0.2808506,Non
Normal,0.67955565,0.22932424,Non
Normal,0.42571557,0.27194485,Non
Normal,0.53054214,0.20736204,Non
Normal,0.4814403,0.2526539,Non
Normal,0.52816373,0.24908064,Non
Normal,0.47783372,0.25956404,Non
Normal,0.42222688,0.20962492,Non
Normal,0.7048698,0.20139726,Non
Normal,0.4418488,0.29485515,Non
Normal,0.44042948,0.2920531,Non
Normal,0.4229115,0.28933933,Non
Normal,0.64443684,0.15798289,Non
Normal,0.37606913,0.26729265,Non
Normal,0.4729819,0.2711881,Non
Normal,0.5774533,0.27835098,Non
Normal,0.5288056,0.28403997,Non
Normal,0.4397819,0.22612803,Non
Normal,0.52388144,0.21897419,Non
Normal,0.44599268,0.298533,Non
Normal,0.45630965,0.2908113,Non
Normal,0.42237696,0.2411758,Non
Normal,0.39747852,0.26451826,Non
Normal,0.43386286,0.13958026,Oui
Normal,0.54575974,0.22025867,Non
Normal,0.49072158,0.27241907,Non
Normal,0.4993474,0.21487577,Non
Normal,0.4561452,0.26831156,Non
Normal,0.47511002,0.25882003,Non
Normal,0.658211,0.200938,Non
Normal,0.46037957,0.29802403,Non
Normal,0.47208634,0.25840402,Non
Normal,0.5569789,0.1916036,Non
Normal,0.5144486,0.25893325,Non
Normal,0.42828766,0.29008248,Non
Normal,0.4606271,0.30910757,Non
Normal,0.52411604,0.24142699,Non
Normal,0.4294346,0.21157877,Non
Normal,0.5429225,0.27118686,Non
Normal,0.4665557,0.2661498,Non
Normal,0.51224244,0.25586894,Non
Normal,0.5250967,0.24675791,Non
Normal,0.48571822,0.19890772,Non
Normal,0.55534494,0.23707856,Non
Normal,0.5642459,0.29786202,Non
Normal,0.39073184,0.1537688,Non
Normal,0.47581166,0.2517811,Non
Normal,0.41632745,0.23787996,Non
Normal,0.45024368,0.26858047,Non
Normal,0.5262983,0.25520352,Non
Normal,0.48041782,0.27788338,Non
Normal,0.4584993,0.30392426,Non
Normal,0.3759207,0.27138615,Non
Normal,0.4867885,0.26350248,Non
Normal,0.6040787,0.2528622,Non
Normal,0.48447874,0.24672376,Non
Normal,0.51129633,0.2621069,Non
Normal,0.44626886,0.25261235,Non
Normal,0.52778083,0.2570948,Non
Normal,0.60546625,0.25173175,Non
Normal,0.5405142,0.2544726,Non
Normal,0.51675254,0.25047588,Non
Normal,0.68897766,0.19565782,Non
Normal,0.46206558,0.25605735,Non
Normal,0.6145081,0.22260694,Non
Normal,0.42391226,0.28784463,Non
Normal,0.4601336,0.28020185,Non
Normal,0.43102267,0.25484553,Non
Normal,0.5247766,0.25764745,Non
Normal,0.45639214,0.2625604,Non
Normal,0.58301014,0.26058337,Non
Normal,0.5149064,0.28067636,Non
Normal,0.4617732,0.27844107,Non
Normal,0.48000836,0.22314218,Non
Normal,0.41459042,0.23449078,Non
Normal,0.5854171,0.23161317,Non
Normal,0.46824026,0.27899742,Non
Normal,0.45293048,0.2610874,Non
Normal,0.51265794,0.2407268,Non
Normal,0.6812708,0.1760106,Non
Normal,0.5686316,0.18206668,Non
Normal,0.47070694,0.2973055,Non
Normal,0.5166385,0.23746143,Non
Normal,0.48656076,0.2663421,Non
Normal,0.6845145,0.19378124,Non
Normal,0.58339816,0.20042402,Non
Normal,0.45832655,0.26772827,Non
Normal,0.39101928,0.16566592,Non
Normal,0.64151376,0.2068623,Non
Normal,0.4729749,0.28126794,Non
Normal,0.5726359,0.22029175,Non
Normal,0.5109562,0.28347173,Non
Normal,0.43110126,0.23296686,Non
Normal,0.51118934,0.24072234,Non
Normal,0.64053935,0.18432844,Non
Normal,0.50502986,0.191294,Non
Normal,0.5978777,0.22354904,Non
Normal,0.51374197,0.2669751,Non
Normal,0.4196537,0.2767588,Non
Normal,0.4779302,0.27436483,Non
Normal,0.42600504,0.27918747,Non
Normal,0.4639986,0.25073606,Non
Normal,0.5366979,0.22925493,Non
Normal,0.53915256,0.27663705,Non
Normal,0.43325236,0.24329811,Non
Normal,0.5173425,0.2666909,Non
Normal,0.4454236,0.27004635,Non
Normal,0.31539395,0.29642284,Non
Normal,0.66046125,0.20991501,Non
Normal,0.7018998,0.17907427,Non
Normal,0.53468984,0.23855875,Non
Normal,0.48474506,0.2713304,Non
Normal,0.39006895,0.25257507,Non
Normal,0.63335186,0.17903201,Non
Normal,0.65620846,0.20408422,Non
Normal,0.6847437,0.20458744,Non
Normal,0.413955,0.2776713,Non
Normal,0.6242416,0.2852728,Non
